file	n_pages_livestock	n_pages_sheep	n_pages_cattle	n_pages_trampl	n_pages_graz	n_pages_sedi	n_pages_qual	n_hits	n_pages
/datadrive/data/ESAdocs/federal_register/fr351.pdf	1	1	1	1	3	0	0	7	3
/datadrive/data/ESAdocs/federal_register/fr3520.pdf	0	0	1	1	8	0	0	10	10
/datadrive/data/ESAdocs/federal_register/fr3521.pdf	1	0	2	0	7	0	0	10	8
/datadrive/data/ESAdocs/federal_register/fr3522.pdf	0	0	1	0	4	0	0	5	7
/datadrive/data/ESAdocs/federal_register/fr3523.pdf	4	0	1	1	6	0	0	12	8
/datadrive/data/ESAdocs/federal_register/fr3524.pdf	2	0	0	1	8	0	0	11	10
/datadrive/data/ESAdocs/federal_register/fr3525.pdf	1	0	1	0	5	2	3	12	7
/datadrive/data/ESAdocs/federal_register/fr3527.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr3528.pdf	0	0	0	1	12	0	0	13	27
/datadrive/data/ESAdocs/federal_register/fr3529.pdf	0	0	0	0	12	0	1	13	21
/datadrive/data/ESAdocs/federal_register/fr352.pdf	1	0	1	0	2	0	0	4	2
/datadrive/data/ESAdocs/federal_register/fr3530.pdf	0	0	0	0	14	2	0	16	23
/datadrive/data/ESAdocs/federal_register/fr3531.pdf	1	0	0	0	6	0	0	7	9
/datadrive/data/ESAdocs/federal_register/fr3532.pdf	0	0	0	0	28	1	0	29	32
/datadrive/data/ESAdocs/federal_register/fr3533.pdf	0	0	0	0	12	0	0	12	18
/datadrive/data/ESAdocs/federal_register/fr3534.pdf	1	0	0	3	7	0	0	11	8
/datadrive/data/ESAdocs/federal_register/fr3536.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3539.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr353.pdf	0	1	1	1	3	0	0	6	5
/datadrive/data/ESAdocs/federal_register/fr3540.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3541.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr3542.pdf	1	0	0	0	20	5	5	31	24
/datadrive/data/ESAdocs/federal_register/fr3543.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3545.pdf	8	0	3	4	10	0	0	25	11
/datadrive/data/ESAdocs/federal_register/fr3546.pdf	1	0	3	0	11	0	0	15	11
/datadrive/data/ESAdocs/federal_register/fr3547.pdf	1	0	5	1	11	0	0	18	12
/datadrive/data/ESAdocs/federal_register/fr3548.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3551.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr3552.pdf	0	0	0	0	30	0	0	30	36
/datadrive/data/ESAdocs/federal_register/fr3553.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3555.pdf	0	0	0	1	2	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr3556.pdf	0	0	0	0	1	1	0	2	1
/datadrive/data/ESAdocs/federal_register/fr3559.pdf	0	0	0	0	8	0	0	8	8
/datadrive/data/ESAdocs/federal_register/fr3561.pdf	0	0	1	0	3	0	0	4	3
/datadrive/data/ESAdocs/federal_register/fr3562.pdf	0	0	1	0	10	4	5	20	13
/datadrive/data/ESAdocs/federal_register/fr3563.pdf	1	0	0	0	6	0	0	7	7
/datadrive/data/ESAdocs/federal_register/fr3566.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3567.pdf	0	0	1	1	7	0	0	9	10
/datadrive/data/ESAdocs/federal_register/fr3568.pdf	0	0	0	0	4	2	5	11	7
/datadrive/data/ESAdocs/federal_register/fr3569.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3570.pdf	1	0	0	1	2	0	0	4	3
/datadrive/data/ESAdocs/federal_register/fr3575.pdf	0	0	0	0	20	4	6	30	25
/datadrive/data/ESAdocs/federal_register/fr3577.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3578.pdf	1	1	3	0	10	0	0	15	11
/datadrive/data/ESAdocs/federal_register/fr357.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr3580.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr3581.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3584.pdf	0	1	1	0	1	0	0	3	1
/datadrive/data/ESAdocs/federal_register/fr358.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3590.pdf	0	0	0	0	20	0	0	20	64
/datadrive/data/ESAdocs/federal_register/fr3596.pdf	0	0	0	0	0	0	0	0	12
/datadrive/data/ESAdocs/federal_register/fr3600.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3604.pdf	2	0	0	0	15	4	2	23	16
/datadrive/data/ESAdocs/federal_register/fr3606.pdf	0	0	0	0	25	0	0	25	27
/datadrive/data/ESAdocs/federal_register/fr360.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr361.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr3621.pdf	3	0	0	0	28	0	0	31	28
/datadrive/data/ESAdocs/federal_register/fr3622.pdf	3	0	0	1	58	10	16	88	61
/datadrive/data/ESAdocs/federal_register/fr3625.pdf	2	0	0	0	8	0	0	10	10
/datadrive/data/ESAdocs/federal_register/fr3626.pdf	0	0	3	0	13	0	1	17	15
/datadrive/data/ESAdocs/federal_register/fr3627.pdf	2	0	0	0	3	0	0	5	3
/datadrive/data/ESAdocs/federal_register/fr362.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr3631.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3634.pdf	2	0	1	0	6	0	0	9	7
/datadrive/data/ESAdocs/federal_register/fr3636.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3643.pdf	2	0	0	0	2	0	0	4	9
/datadrive/data/ESAdocs/federal_register/fr366.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3672.pdf	0	1	19	12	50	0	1	83	79
/datadrive/data/ESAdocs/federal_register/fr3676.pdf	0	0	0	0	0	0	0	0	25
/datadrive/data/ESAdocs/federal_register/fr367.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr3683.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3684.pdf	0	0	0	0	8	3	4	15	12
/datadrive/data/ESAdocs/federal_register/fr3688.pdf	0	0	0	0	11	1	3	15	15
/datadrive/data/ESAdocs/federal_register/fr3689.pdf	1	0	1	1	5	0	0	8	6
/datadrive/data/ESAdocs/federal_register/fr368.pdf	0	0	0	2	2	0	1	5	3
/datadrive/data/ESAdocs/federal_register/fr3693.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3696.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3697.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr3698.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr3701.pdf	3	0	0	0	9	0	0	12	12
/datadrive/data/ESAdocs/federal_register/fr3706.pdf	0	0	0	0	25	0	0	25	41
/datadrive/data/ESAdocs/federal_register/fr3708.pdf	0	0	0	0	9	0	0	9	14
/datadrive/data/ESAdocs/federal_register/fr3709.pdf	4	0	0	0	34	0	0	38	62
/datadrive/data/ESAdocs/federal_register/fr3710.pdf	0	0	0	0	14	0	0	14	15
/datadrive/data/ESAdocs/federal_register/fr3711.pdf	1	0	0	0	11	3	1	16	16
/datadrive/data/ESAdocs/federal_register/fr3712.pdf	1	0	0	0	12	0	0	13	30
/datadrive/data/ESAdocs/federal_register/fr3714.pdf	1	0	0	1	12	0	0	14	13
/datadrive/data/ESAdocs/federal_register/fr3716.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3717.pdf	1	0	0	0	4	0	0	5	6
/datadrive/data/ESAdocs/federal_register/fr3718.pdf	0	1	1	0	2	0	0	4	2
/datadrive/data/ESAdocs/federal_register/fr3719.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr371.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr3720.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3721.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3722.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3723.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3724.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3725.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3726.pdf	0	0	0	0	1	0	0	1	16
/datadrive/data/ESAdocs/federal_register/fr3728.pdf	0	0	0	0	11	0	0	11	13
/datadrive/data/ESAdocs/federal_register/fr3729.pdf	1	0	3	1	26	2	4	37	50
/datadrive/data/ESAdocs/federal_register/fr3731.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3734.pdf	0	0	0	3	7	1	0	11	7
/datadrive/data/ESAdocs/federal_register/fr3736.pdf	0	0	0	0	6	0	1	7	8
/datadrive/data/ESAdocs/federal_register/fr3737.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr3739.pdf	0	0	0	0	12	4	1	17	12
/datadrive/data/ESAdocs/federal_register/fr3740.pdf	0	0	0	0	22	0	0	22	41
/datadrive/data/ESAdocs/federal_register/fr3741.pdf	0	0	0	0	6	2	0	8	7
/datadrive/data/ESAdocs/federal_register/fr3742.pdf	0	0	0	0	1	0	1	2	3
/datadrive/data/ESAdocs/federal_register/fr3745.pdf	0	0	0	0	20	2	0	22	32
/datadrive/data/ESAdocs/federal_register/fr3746.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3747.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3748.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr3750.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3751.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3752.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3753.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3754.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3755.pdf	0	0	0	0	6	0	0	6	7
/datadrive/data/ESAdocs/federal_register/fr3756.pdf	0	0	0	1	20	1	2	24	32
/datadrive/data/ESAdocs/federal_register/fr3760.pdf	0	0	0	0	7	0	1	8	8
/datadrive/data/ESAdocs/federal_register/fr3762.pdf	0	0	2	0	15	0	1	18	25
/datadrive/data/ESAdocs/federal_register/fr3763.pdf	1	0	0	0	16	2	2	21	57
/datadrive/data/ESAdocs/federal_register/fr3771.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3773.pdf	0	0	0	0	14	0	0	14	15
/datadrive/data/ESAdocs/federal_register/fr3775.pdf	0	4	0	0	34	3	2	43	50
/datadrive/data/ESAdocs/federal_register/fr3778.pdf	1	0	0	0	8	3	1	13	18
/datadrive/data/ESAdocs/federal_register/fr3780.pdf	3	0	2	1	16	1	0	23	16
/datadrive/data/ESAdocs/federal_register/fr3781.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3784.pdf	0	0	0	0	0	0	0	0	3
/datadrive/data/ESAdocs/federal_register/fr3785.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3787.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/fr3789.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3791.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr3793.pdf	2	0	0	0	9	0	1	12	13
/datadrive/data/ESAdocs/federal_register/fr3794.pdf	0	0	0	0	10	5	6	21	14
/datadrive/data/ESAdocs/federal_register/fr3796.pdf	1	0	0	0	6	0	0	7	8
/datadrive/data/ESAdocs/federal_register/fr3798.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3799.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr37.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr3800.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3801.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3803.pdf	1	0	0	0	6	0	0	7	8
/datadrive/data/ESAdocs/federal_register/fr3804.pdf	1	0	0	0	11	0	0	12	11
/datadrive/data/ESAdocs/federal_register/fr3805.pdf	1	0	0	1	15	8	8	33	18
/datadrive/data/ESAdocs/federal_register/fr3806.pdf	0	0	0	5	7	1	0	13	8
/datadrive/data/ESAdocs/federal_register/fr3808.pdf	6	0	0	5	10	0	0	21	10
/datadrive/data/ESAdocs/federal_register/fr3809.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr3810.pdf	3	0	0	1	10	0	0	14	13
/datadrive/data/ESAdocs/federal_register/fr3811.pdf	6	2	1	2	21	3	3	38	26
/datadrive/data/ESAdocs/federal_register/fr3812.pdf	1	0	0	0	1	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3813.pdf	3	1	0	2	13	0	0	19	24
/datadrive/data/ESAdocs/federal_register/fr3814.pdf	3	0	2	1	22	3	0	31	42
/datadrive/data/ESAdocs/federal_register/fr3815.pdf	1	0	4	0	16	1	0	22	34
/datadrive/data/ESAdocs/federal_register/fr3816.pdf	1	0	0	1	2	0	0	4	3
/datadrive/data/ESAdocs/federal_register/fr3817.pdf	6	0	2	6	8	0	0	22	9
/datadrive/data/ESAdocs/federal_register/fr3818.pdf	0	0	0	0	4	4	5	13	7
/datadrive/data/ESAdocs/federal_register/fr3820.pdf	6	0	3	1	12	0	0	22	16
/datadrive/data/ESAdocs/federal_register/fr3821.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr3822.pdf	1	1	1	0	11	0	0	14	12
/datadrive/data/ESAdocs/federal_register/fr3824.pdf	0	0	0	0	1	0	1	2	2
/datadrive/data/ESAdocs/federal_register/fr3825.pdf	2	0	0	0	8	1	5	16	9
/datadrive/data/ESAdocs/federal_register/fr3826.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3827.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3830.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3832.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr3834.pdf	1	0	0	0	2	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr3835.pdf	1	0	0	1	7	0	0	9	7
/datadrive/data/ESAdocs/federal_register/fr3836.pdf	0	0	0	1	5	0	0	6	7
/datadrive/data/ESAdocs/federal_register/fr3837.pdf	0	0	0	0	11	2	1	14	19
/datadrive/data/ESAdocs/federal_register/fr3839.pdf	0	0	0	0	11	0	1	12	17
/datadrive/data/ESAdocs/federal_register/fr3840.pdf	0	1	20	12	41	0	0	74	50
/datadrive/data/ESAdocs/federal_register/fr3841.pdf	1	0	0	5	9	0	0	15	11
/datadrive/data/ESAdocs/federal_register/fr3842.pdf	0	0	1	0	17	2	3	23	21
/datadrive/data/ESAdocs/federal_register/fr3843.pdf	3	0	2	6	7	0	0	18	8
/datadrive/data/ESAdocs/federal_register/fr3844.pdf	2	0	1	0	10	0	2	15	13
/datadrive/data/ESAdocs/federal_register/fr3847.pdf	3	0	8	4	41	0	0	56	89
/datadrive/data/ESAdocs/federal_register/fr3848.pdf	1	0	15	9	40	0	0	65	50
/datadrive/data/ESAdocs/federal_register/fr3849.pdf	1	1	0	0	23	3	1	29	35
/datadrive/data/ESAdocs/federal_register/fr3851.pdf	0	0	0	0	5	0	0	5	5
/datadrive/data/ESAdocs/federal_register/fr3852.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr3854.pdf	3	0	0	0	22	0	0	25	36
/datadrive/data/ESAdocs/federal_register/fr3856.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr3859.pdf	0	0	1	0	1	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3861.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr3862.pdf	0	0	0	0	24	0	0	24	41
/datadrive/data/ESAdocs/federal_register/fr3863.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3864.pdf	2	0	0	1	15	0	0	18	24
/datadrive/data/ESAdocs/federal_register/fr3866.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3867.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3868.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3869.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr386.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/fr3870.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3871.pdf	0	0	0	0	14	0	0	14	25
/datadrive/data/ESAdocs/federal_register/fr3872.pdf	0	0	0	0	1	1	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3875.pdf	1	0	0	0	2	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr3876.pdf	2	0	1	1	19	0	0	23	50
/datadrive/data/ESAdocs/federal_register/fr3877.pdf	3	1	0	2	16	0	0	22	18
/datadrive/data/ESAdocs/federal_register/fr3879.pdf	0	0	2	0	30	8	6	46	95
/datadrive/data/ESAdocs/federal_register/fr387.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3880.pdf	0	0	2	0	16	0	0	18	25
/datadrive/data/ESAdocs/federal_register/fr3883.pdf	7	1	2	4	18	4	3	39	23
/datadrive/data/ESAdocs/federal_register/fr3884.pdf	2	0	0	0	29	6	11	48	31
/datadrive/data/ESAdocs/federal_register/fr3885.pdf	14	1	4	3	18	3	3	46	23
/datadrive/data/ESAdocs/federal_register/fr3886.pdf	1	0	2	1	10	1	0	15	15
/datadrive/data/ESAdocs/federal_register/fr3887.pdf	2	3	1	1	11	0	0	18	26
/datadrive/data/ESAdocs/federal_register/fr3888.pdf	4	2	3	0	12	0	0	21	13
/datadrive/data/ESAdocs/federal_register/fr3889.pdf	0	16	17	9	30	0	0	72	50
/datadrive/data/ESAdocs/federal_register/fr3891.pdf	0	0	32	12	40	0	0	84	50
/datadrive/data/ESAdocs/federal_register/fr3893.pdf	0	1	0	3	9	0	0	13	11
/datadrive/data/ESAdocs/federal_register/fr3894.pdf	0	2	0	0	10	1	1	14	11
/datadrive/data/ESAdocs/federal_register/fr3895.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3896.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr3897.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3899.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3900.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3902.pdf	1	1	0	0	21	4	0	27	58
/datadrive/data/ESAdocs/federal_register/fr3903.pdf	2	1	3	1	14	0	1	22	15
/datadrive/data/ESAdocs/federal_register/fr3907.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3925.pdf	9	1	3	7	13	0	0	33	14
/datadrive/data/ESAdocs/federal_register/fr3926.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3927.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr3928.pdf	0	0	0	0	8	0	0	8	9
/datadrive/data/ESAdocs/federal_register/fr3929.pdf	0	0	0	0	0	0	0	0	1
/datadrive/data/ESAdocs/federal_register/fr3930.pdf	3	0	0	0	9	2	7	21	11
/datadrive/data/ESAdocs/federal_register/fr3932.pdf	7	2	3	5	10	1	0	28	10
/datadrive/data/ESAdocs/federal_register/fr3933.pdf	0	0	0	0	6	0	1	7	9
/datadrive/data/ESAdocs/federal_register/fr3934.pdf	0	0	2	0	21	3	1	27	32
/datadrive/data/ESAdocs/federal_register/fr3935.pdf	2	0	1	0	15	10	6	34	46
/datadrive/data/ESAdocs/federal_register/fr3936.pdf	11	0	2	1	21	7	9	51	39
/datadrive/data/ESAdocs/federal_register/fr3939.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3940.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3941.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3942.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3943.pdf	0	0	1	0	37	4	4	46	81
/datadrive/data/ESAdocs/federal_register/fr3945.pdf	3	0	0	0	10	0	0	13	10
/datadrive/data/ESAdocs/federal_register/fr3946.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3947.pdf	0	0	0	0	19	2	1	22	37
/datadrive/data/ESAdocs/federal_register/fr3948.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3949.pdf	0	0	1	0	1	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr394.pdf	0	0	0	1	1	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3952.pdf	0	1	1	0	1	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr3954.pdf	0	0	0	0	2	0	1	3	2
/datadrive/data/ESAdocs/federal_register/fr3955.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/fr3956.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3957.pdf	0	0	0	0	7	0	1	8	20
/datadrive/data/ESAdocs/federal_register/fr3958.pdf	1	0	2	0	47	6	22	78	50
/datadrive/data/ESAdocs/federal_register/fr3959.pdf	1	0	0	0	2	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr395.pdf	0	0	0	2	1	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr3960.pdf	0	0	0	1	1	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3961.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3962.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3963.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3964.pdf	1	1	1	0	2	0	0	5	2
/datadrive/data/ESAdocs/federal_register/fr3965.pdf	0	0	0	0	4	1	3	8	4
/datadrive/data/ESAdocs/federal_register/fr3966.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr3967.pdf	0	0	1	0	2	0	1	4	2
/datadrive/data/ESAdocs/federal_register/fr3968.pdf	1	0	0	0	2	0	0	3	2
/datadrive/data/ESAdocs/federal_register/fr3969.pdf	0	0	1	0	16	0	0	17	20
/datadrive/data/ESAdocs/federal_register/fr3970.pdf	0	0	1	0	17	0	0	18	36
/datadrive/data/ESAdocs/federal_register/fr3971.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3972.pdf	3	0	4	1	21	1	0	30	41
/datadrive/data/ESAdocs/federal_register/fr3974.pdf	4	0	1	1	10	0	0	16	14
/datadrive/data/ESAdocs/federal_register/fr3975.pdf	1	0	0	0	15	8	0	24	25
/datadrive/data/ESAdocs/federal_register/fr3976.pdf	8	1	0	2	24	0	0	35	33
/datadrive/data/ESAdocs/federal_register/fr3977.pdf	0	0	0	0	1	0	0	1	3
/datadrive/data/ESAdocs/federal_register/fr397.pdf	0	0	0	1	2	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr3980.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3981.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3982.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3983.pdf	3	0	1	2	22	3	0	31	35
/datadrive/data/ESAdocs/federal_register/fr3984.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/fr3985.pdf	0	0	0	0	17	0	1	18	41
/datadrive/data/ESAdocs/federal_register/fr3986.pdf	2	2	6	1	13	0	0	24	13
/datadrive/data/ESAdocs/federal_register/fr3988.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3989.pdf	0	0	0	0	0	0	0	0	3
/datadrive/data/ESAdocs/federal_register/fr398.pdf	0	0	0	0	5	0	1	6	6
/datadrive/data/ESAdocs/federal_register/fr3990.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3991.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3992.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr3993.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/fr3994.pdf	1	0	0	0	2	1	1	5	3
/datadrive/data/ESAdocs/federal_register/fr3995.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr3996.pdf	0	1	0	0	1	0	0	2	1
/datadrive/data/ESAdocs/federal_register/fr3997.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/fr3998.pdf	1	0	0	0	2	0	1	4	2
/datadrive/data/ESAdocs/federal_register/fr3999.pdf	1	0	0	0	2	0	1	4	2
/datadrive/data/ESAdocs/federal_register/fr4002.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr4003.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/fr4006.pdf	1	0	1	0	16	0	0	18	25
/datadrive/data/ESAdocs/federal_register/fr4007.pdf	6	1	4	2	9	0	1	23	10
/datadrive/data/ESAdocs/federal_register/fr4008.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr4009.pdf	0	0	0	0	1	0	0	1	1
/datadrive/data/ESAdocs/federal_register/fr4011.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/fr4012.pdf	0	0	0	0	1	0	0	1	2
